STOPID,PREVSTOPID,TIMESTAMP,T_HOUR,TIMETAKEN
14540,R0757,1449916275179,16,189988
14523,14528,1449916375172,16,94990
1054,34716,1449916285177,16,184990
1054,BP5172,1449916405170,16,69990
33924,976,1449916335174,16,139990
BP5283,R0085,1449916410173,16,69990
4897,2067,1449916405175,16,74990
BP5485,14682,1449916405169,16,84990
BP3203,29245,1449916340175,16,149990
34716,37229,1449916330178,16,159990
320,1115,1449916320171,16,179990
8571,1156,1449916360174,16,139990
R0325,14523,1449916470162,16,35000
4643,14528,1449916440168,16,65000
15192,34717,1449916440159,16,70000
8590,8559,1449909205175,14,7304993
2632,793,1449916255170,16,259990
14515,4876,1449916440165,16,75000
297,36602,1449916425169,16,90000
2626,791,1449916465159,16,55000
793,14920,1449916350171,16,174990
20760,4897,1449916480165,16,50000
2636,905,1449916455166,16,80000
36857,15192,1449916370172,16,175000
37229,1054,1449916475160,16,80010
2626,793,1449916525161,16,30010
308,BP4921,1449916445163,16,115010
988,36857,1449916450167,16,110010
14523,4643,1449916505168,16,55010
R0078,2622,1449916410179,16,150000
14511,14515,1449916515165,16,50010
2271,BP3203,1449916490165,16,80010
BP5283,1054,1449916470167,16,100010
793,2626,1449916520159,16,55010
791,36602,1449916440166,16,135010
34717,34716,1449916490168,16,90010
14456,BP5283,1449916480163,16,110010
BP4921,308,1449916460163,16,135010
27945,36857,1449916545172,16,55000
1739,R0325,1449916505162,16,100010
1045,297,1449916515169,16,90010
9989,805,1449916410170,16,200000
791,2626,1449916555171,16,60000
14531,14540,1449916465167,16,150010
29844,BP5485,1449916490159,16,130010
2636,2632,1449916515160,16,105010
2640,320,1449916500161,16,120010
2622,14682,1449916425166,16,195010
308,BP4921,1449916595173,16,30000
BP5529,2271,1449916570175,16,65000
2632,2636,1449916535166,16,100010
1115,320,1449916420171,16,220000
1578,14511,1449916565175,16,75000
27945,34,1449915915172,15,730000
BP5486,14456,1449916590173,16,60000
29844,BP5486,1449916650173,16,0
14529,14531,1449916615177,16,35001
988,15192,1449916510159,16,145010
BP5529,308,1449916625173,16,30000
2626,791,1449916575176,16,80000
616,2622,1449916620176,16,35000
15192,988,1449916560177,16,95000
1041,9989,1449916610170,16,50000
8420,8571,1449916500164,16,160010
14456,BP5283,1449916570177,16,90000
14682,R0078,1449916560179,16,100001
905,2636,1449916620170,16,45000
BP5486,29844,1449916620169,16,55000
33477,27945,1449916600172,16,75001
4896,1578,1449916640175,16,40000
15192,34717,1449916580178,16,100001
14920,793,1449916575169,16,110000
14581,1739,1449916605172,16,85000
793,2626,1449916655176,16,50000
BP5485,29844,1449916650173,16,60000
14527,14529,1449916650178,16,60000
1802,1045,1449916605179,16,110001
913,2640,1449916620171,16,100000
34717,15192,1449916655177,16,65000
36857,988,1449916655169,16,70000
913,905,1449916665170,16,60000
1115,308,1449916560173,16,165000
BP5172,29844,1449916445166,16,280011
R0085,BP5172,1449916725177,16,0
14920,2632,1449916635176,16,100000
BP5484,1115,1449916640171,16,105001
36857,27945,1449916645172,16,100000
9991,1041,1449916660170,16,95000
36602,791,1449916615171,16,140000
2269,BP4272,1449894610174,10,22149997
BP4921,BP5529,1449916635175,16,125000
4876,14581,1449916690172,16,75000
20628,4825,1449897490185,10,19274995
34716,37229,1449916555170,16,220000
1473,8420,1449916660174,16,120000
8019,4896,1449916680175,16,100000
2636,913,1449916720171,16,70000
14682,BP5485,1449916710173,16,80000
297,616,1449916655176,16,135001
14581,14523,1449916560178,16,230000
2269,BP5529,1449916655173,16,145001
8019,20760,1449916530165,16,275010
782,1115,1449916725173,16,85000
371,8019,1449916780175,16,30000
1054,R0085,1449916725177,16,85000
4644,14527,1449916710178,16,100000
27945,36857,1449916725169,16,95000
BP5485,14682,1449916660180,16,160000
2640,913,1449916725170,16,105000
14515,4876,1449916765172,16,70000
BP4269,33924,1449916475164,16,360011
308,BP4921,1449916760175,16,85000
1472,20628,1449916765180,16,80000
34716,34717,1449916720177,16,130000
297,36602,1449916755171,16,100002
14920,793,1449916705176,16,150002
BP5485,14456,1449916660177,16,195002
36857,15192,1449916680179,16,175002
BP3203,2269,1449916760171,16,110000
1011,2269,1449916800174,16,70000
1057,1473,1449916780174,16,90000
4839,9991,1449916755170,16,120000
988,36857,1449916745172,16,130000
4876,14581,1449916790178,16,85000
29844,BP5485,1449916820180,16,55000
2632,2636,1449916790171,16,90000
BP5172,BP5486,1449916675169,16,210000
2636,14920,1449916685169,16,204990
14520,4644,1449916810178,16,79990
BP5486,29844,1449916875180,16,14990
34717,34716,1449916775170,16,124990
37229,1054,1449916810177,16,89990
793,14920,1449916735176,16,174990
14682,BP5485,1449916855179,16,59989
R0085,BP5172,1449916885169,16,34990
2271,BP3203,1449916870171,16,54990
2626,793,1449916910166,16,15000
308,BP5484,1449916745172,16,184989
14515,4876,1449916875178,16,54990
27945,36857,1449916855181,16,79988
320,2640,1449916830170,16,109990
2622,14682,1449916790173,16,149990
4896,8019,1449916805175,16,134991
36602,297,1449916790177,16,154990
1740,14520,1449916890168,16,60000
8419,1472,1449916845180,16,104990
1054,R0085,1449916920159,16,50000
14920,2632,1449916880171,16,94990
20760,371,1449916810175,16,164990
320,782,1449916810173,16,169990
R0078,1802,1449916715180,16,264989
33477,27945,1449916820169,16,164990
1578,4896,1449916940166,16,44999
BP4921,308,1449916930161,16,60000
1045,297,1449916855173,16,139988
616,2622,1449916940163,16,55000
2632,14920,1449916855178,16,139988
8556,8590,1449916510168,16,485000
BP5294,1057,1449916870174,16,129990
1578,14515,1449916835172,16,174990
34,33477,1449916675173,16,339999
14682,R0078,1449916980169,16,35010
2640,2636,1449916890159,16,135010
34,33477,1449916985159,16,45010
BP5529,2271,1449916925161,16,105010
4897,20760,1449916975165,16,55010
9993,4839,1449916875170,16,160000
2636,2632,1449916995166,16,40010
R0078,14682,1449916915168,16,120009
33107,8419,1449916950170,16,85010
15192,34717,1449916900160,16,140010
BP5484,308,1449916845175,16,195000
9045,1740,1449916950168,16,95011
1578,14515,1449916930168,16,115011
791,2626,1449916925166,16,125010
2640,320,1449916980163,16,75010
320,2640,1449917025169,16,35000
905,2636,1449917035176,16,25000
1054,34716,1449916850177,16,215000
33477,27945,1449916935169,16,135009
2622,R0078,1449917035177,16,40000
37229,1054,1449916970159,16,110010
782,320,1449916940160,16,140010
791,36602,1449916945167,16,135009
BP3442,8556,1449916995168,16,90010
15192,988,1449916875172,16,220000
2067,4897,1449917030175,16,65000
BP833,9993,1449917035170,16,65000
14515,1578,1449916985165,16,115010
793,14920,1449916975161,16,130010
4896,1578,1449917010162,16,95010
1115,BP5484,1449917040175,16,65000
BP5485,14682,1449917015179,16,105000
BP882,BP5294,1449917000164,16,125010
35030,BP882,1449917125174,16,0
BP5486,33107,1449917035180,16,90000
29844,BP5486,1449917125180,16,0
BP4921,BP5529,1449917030171,16,110000
1802,616,1449916995163,16,145010
4896,1578,1449917045179,16,94999
1115,782,1449917080170,16,70000
2626,793,1449917105171,16,45000
782,1115,1449917105175,16,45000
2622,1045,1449916995161,16,160010
2626,791,1449917080176,16,75000
34,33477,1449917070178,16,90000
4876,14515,1449917100175,16,65000
BP5172,BP5486,1449916890170,16,275009
36602,791,1449917050176,16,120000
R0085,1054,1449917065177,16,110000
R0085,BP5172,1449917165179,16,10000
616,2622,1449917075177,16,105010
34717,15192,1449917095172,16,90000
793,2626,1449917155176,16,30000
1045,1802,1449917140173,16,55000
34716,37229,1449916900167,16,295009
14456,29844,1449917125180,16,70000
BP5484,1115,1449917150170,16,55000
29844,BP5485,1449917120179,16,85000
34716,34717,1449917185172,16,25000
1937,9045,1449917045179,16,164998
913,2640,1449917055173,16,160000
BP5486,29844,1449917205179,16,15000
791,2626,1449917150171,16,85000
165,35030,1449917125174,16,115000
R0078,2622,1449917155171,16,90000
2271,BP4921,1449916990161,16,260010
308,BP4921,1449917140171,16,115000
29981,2067,1449917095175,16,160000
297,36602,1449917170176,16,84999
1156,BP3442,1449917085178,16,170000
8019,4896,1449917105172,16,155000
905,913,1449917215173,16,50000
2640,905,1449917060176,16,205000
606,BP833,1449917100170,16,170000
1054,R0085,1449917175179,16,95000
BP3203,2271,1449917250171,16,30000
1802,616,1449917180187,16,99992
8019,4896,1449917140178,16,140001
37229,34716,1449917210172,16,75000
36602,791,1449917235171,16,60000
BP5283,R0085,1449917175177,16,125000
R0325,4876,1449917165175,16,145000
14510,1937,1449917210177,16,100001
297,1045,1449917195173,16,120000
1045,1802,1449917280179,16,34998
27945,15192,1449917040170,16,280000
371,8019,1449917260172,16,60000
308,BP5484,1449917205170,16,120000
371,8019,1449917280179,16,44999
BP5484,320,1449917060169,16,275000
320,782,1449917150175,16,185001
37317,14456,1449917195180,16,140000
976,165,1449917240174,16,100000
2636,905,1449917265173,16,90000
320,2640,1449917265176,16,90000
2269,BP3203,1449917280171,16,84990
14456,BP5283,1449917300177,16,64990
4711,606,1449917270170,16,99990
900,29981,1449917255175,16,114990
34717,34716,1449917195176,16,179991
1054,37229,1449917285172,16,94990
14920,793,1449917185176,16,194991
297,1045,1449917315177,16,64991
37229,1054,1449917270179,16,115001
34716,37229,1449917080169,16,309990
8571,1156,1449917255178,16,134991
297,36602,1449917295171,16,99990
36602,297,1449917315173,16,79990
4643,R0325,1449917310175,16,89991
1045,297,1449917255175,16,144991
29245,2269,1449917365161,16,55001
2640,320,1449917335176,16,84990
14682,R0078,1449917245171,16,179990
R0085,1054,1449917380162,16,60000
2019,8571,1449917390169,16,50000
BP5529,308,1449917325170,16,119990
20760,371,1449917320172,16,124990
BP5486,14456,1449917365167,16,85000
29844,BP5486,1449917450167,16,0
33477,27945,1449917320170,16,134990
1011,29245,1449917420162,16,44999
2632,2636,1449917355173,16,109990
2059,900,1449917370165,16,95000
BP5172,BP5486,1449917220179,16,244990
34717,34716,1449917390159,16,80000
1802,1045,1449917400166,16,75000
20760,371,1449917325178,16,149990
308,BP5484,1449917335169,16,144990
376,4711,1449917370160,16,110000
BP5485,29844,1449917450167,16,30000
8019,20760,1449907505172,13,9980002
2632,14920,1449917380167,16,105010
R0085,BP5172,1449917465169,16,20011
1045,297,1449917395161,16,95010
4826,2059,1449917465165,16,25010
15192,34717,1449917375167,16,115010
33924,976,1449917340174,16,155000
14530,4643,1449917400166,16,95010
8420,2019,1449917440169,16,65010
782,320,1449917355176,16,155001
36602,297,1449917380168,16,130010
4897,20760,1449917445162,16,70010
616,1802,1449917475166,16,45010
BP5283,R0085,1449917440162,16,85010
BP5485,14682,1449917425161,16,105010
791,36602,1449917395163,16,135010
2238,14510,1449917310178,16,220000
8571,943,1449916290174,16,1245000
15783,37317,1449917335180,16,200000
913,2640,1449917420166,16,130009
BP4242,376,1449917480160,16,80010
14920,2632,1449917465163,16,95010
782,308,1449917255171,16,310000
1115,782,1449917510177,16,54999
33924,BP4269,1449916100178,15,1465001
14456,BP5283,1449917525172,16,45000
7725,4826,1449917490175,16,85000
3013,14530,1449917495176,16,79999
2622,616,1449917520176,16,55000
2636,2632,1449917485177,16,89999
14682,BP5485,1449917480167,16,95010
2271,BP5529,1449917445160,16,135010
2626,791,1449917530173,16,50000
2019,8571,1449917535174,16,45000
1054,R0085,1449917485180,16,94999
34716,37229,1449917385180,16,195000
1473,8420,1449917505179,16,79999
2067,4897,1449917515172,16,74999
BP4921,308,1449917480159,16,115010
15192,34717,1449917470159,16,130010
34246,2238,1449917530178,16,75000
1802,1045,1449917490171,16,125000
791,36602,1449917510178,16,109999
R0078,14682,1449917575177,16,50000
27945,34,1449917015172,16,615000
2067,20760,1449917475168,16,155011
905,2636,1449917575176,16,60001
BP3203,2271,1449917580170,16,60000
793,2626,1449917580173,16,60000
905,913,1449917550175,16,95000
14535,3013,1449917575175,16,70000
988,15192,1449917490177,16,155000
616,1802,1449917615171,16,45010
BP5486,14456,1449917570172,16,105000
1057,1473,1449917585178,16,90001
2269,BP3203,1449917640170,16,40000
793,14920,1449917560173,16,119999
8420,2019,1449917580174,16,100000
947,7725,1449917575175,16,110000
2269,29245,1449917655176,16,35000
913,905,1449917635177,16,60000
2622,R0078,1449917625177,16,70000
37229,1054,1449917580179,16,120001
34717,34716,1449917580180,16,125000
29981,2067,1449917590171,16,125000
29844,BP5486,1449917675172,16,40000
R0078,2622,1449917575176,16,140000
BP5484,1115,1449917565176,16,150000
976,33924,1449917565179,16,160001
29245,2269,1449917680170,16,50000
2626,793,1449917680172,16,50000
2622,616,1449917660181,16,74990
2636,905,1449917645175,16,90000
36857,988,1449917645177,16,90000
988,15192,1449917600169,16,145000
1736,947,1449917685175,16,65000
BP5485,29844,1449917715172,16,40000
BP4269,33924,1449917495174,16,264999
36857,27945,1449917630172,16,135000
791,2626,1449917730172,16,35000
1011,29245,1449917730170,16,40000
2640,782,1449917565171,16,204999
2050,1736,1449917750175,16,35000
616,2622,1449917695177,16,90000
27945,36857,1449917735177,16,55000
166,976,1449917725180,16,64999
2632,2636,1449917735175,16,60000
2640,913,1449917695177,16,100000
36857,988,1449917745169,16,55000
14682,BP5485,1449917755172,16,45000
BP3203,2269,1449917690176,16,110000
4643,14523,1449908750173,13,9055002
2626,791,1449917620177,16,185001
2070,34246,1449917605178,16,205000
34,33477,1449917455160,16,360010
14920,793,1449917640173,16,175000
BP5294,1057,1449917675179,16,145000
37219,14535,1449917645175,16,180000
14682,R0078,1449917715176,16,110000
900,29981,1449917715171,16,124991
36602,791,1449917765172,16,84990
29981,2067,1449917630179,16,224991
BP882,166,1449917790179,16,64992
913,2640,1449917770170,16,89990
2271,BP3203,1449917800176,16,59990
35030,BP882,1449917855171,16,9998
2271,BP4921,1449917595169,16,274990
R0078,14682,1449917800172,16,69990
1802,616,1449917785177,16,84990
27945,36857,1449917800169,16,74990
2068,2070,1449917810178,16,64990
34716,37229,1449917700180,16,174990
320,2640,1449917795177,16,84990
793,2626,1449917805178,16,74990
R0078,2622,1449917735171,16,149990
1057,8420,1449917680174,16,209990
988,36857,1449917765172,16,129990
R0330,2050,1449917785175,16,109990
BP3203,2271,1449917870159,16,35000
BP3460,37219,1449917825175,16,89990
36857,34717,1449917705180,16,209990
2632,14920,1449917815173,16,104990
14920,2632,1449917795175,16,124990
1045,1802,1449917870167,16,50000
33477,27945,1449917790177,16,144990
27945,36857,1449917915170,16,20000
BP882,BP5294,1449917820179,16,119990
35030,BP882,1449917940169,16,0
2622,R0078,1449917870162,16,80000
943,R0330,1449917895165,16,55000
BP5485,14682,1449917825176,16,124990
BP5172,BP5485,1449917530171,16,425000
4826,900,1449917840162,16,120010
33477,27945,1449917875159,16,90010
FC41,BP3460,1449917915165,16,55011
BP5529,BP5484,1449917715176,16,255000
905,913,1449917860160,16,115010
2636,905,1449917975170,16,0
R0085,BP5172,1449917955171,16,30000
297,36602,1449917850162,16,135010
BP5529,2271,1449917860166,16,125010
34846,15783,1449917535180,16,450000
14682,R0078,1449917885161,16,105010
900,29981,1449917855170,16,135008
2269,BP3203,1449917905159,16,90010
14920,793,1449917880168,16,125010
34717,34716,1449917875170,16,140009
BP2895,4826,1449917960172,16,60000
297,1045,1449917920167,16,100010
1054,R0085,1449917985171,16,40000
33924,BP4269,1449916835175,16,1189999
BP5294,35030,1449917865169,16,160010
2636,2632,1449917920163,16,110010
BP5486,BP5485,1449917950166,16,85010
29844,BP5486,1449918035176,16,0
29245,2269,1449917995169,16,60000
905,2636,1449918030173,16,25000
165,35030,1449917940169,16,115011
27945,34,1449917030169,16,1030000
34,33477,1449917965169,16,100000
7725,BP2895,1449918020172,16,44999
348,2068,1449917875168,16,200010
33477,27945,1449917935170,16,150010
782,320,1449917880167,16,210009
1011,29245,1449918055169,16,40000
1045,297,1449917985172,16,110000
1802,2622,1449917950162,16,150010
34717,988,1449917895162,16,205010
793,14920,1449917920165,16,180010
2952,7725,1449918065171,16,40000
BP5294,1057,1449917890164,16,225010
BP3203,BP5529,1449917970176,16,145000
15192,34717,1449918015179,16,105000
976,33924,1449918025174,16,100000
1115,782,1449918090176,16,35000
BP4921,BP5529,1449917985176,16,145000
1057,BP5294,1449918025179,16,105000
37229,1054,1449918025171,16,110000
2045,943,1449917950165,16,185009
976,165,1449918055180,16,79998
2632,14920,1449918005178,16,134999
902,348,1449918075178,16,70000
165,976,1449918125174,16,25000
1045,1802,1449918100172,16,55000
166,165,1449918150174,16,5000
36602,297,1449918020177,16,140000
1473,1057,1449918130179,16,30000
1802,1045,1449918095172,16,75000
2626,793,1449918100175,16,70000
BP5484,1115,1449918125176,16,45000
34716,34717,1449918100172,16,85000
791,2626,1449918170175,16,20000
27945,34,1449917160178,16,1030001
BP5486,14682,1449917990171,16,205000
29844,BP5486,1449918195171,16,0
947,2952,1449918105171,16,95001
2269,BP3203,1449918115176,16,95000
14920,2636,1449917975170,16,250000
8420,1473,1449918160179,16,65000
988,15192,1449918120179,16,105000
308,BP4921,1449918130176,16,105000
2640,905,1449918055173,16,185000
905,2632,1449918140177,16,100000
297,1045,1449918155172,16,90000
BP882,BP5294,1449918115174,16,140000
35030,BP882,1449918255174,16,0
791,36602,1449918160177,16,95000
BP882,166,1449918155174,16,105000
35030,BP882,1449918260174,16,0
2059,900,1449917990178,16,285000
1736,947,1449918200172,16,84989
913,905,1449918240177,16,44990
2058,902,1449918145178,16,139990
37229,34716,1449918185172,16,105000
320,2640,1449918240173,16,50000
2043,2045,1449918135174,16,155000
36602,791,1449918190175,16,100000
33924,976,1449918135178,16,164990
34716,37229,1449918135171,16,169990
29245,2269,1449918210176,16,104990
308,BP5484,1449918170176,16,144990
616,1802,1449918170172,16,154991
2050,1736,1449918285161,16,50001
15192,27945,1449918060169,16,284990
1054,37229,1449918290172,16,54990
20674,2058,1449918285168,16,60000
8578,8560,1449918320161,16,35000
4826,2059,1449918275178,16,79991
793,14920,1449918225170,16,134991
988,27945,1449918190179,16,174990
297,36602,1449918290175,16,79990
945,2050,1449918335162,16,40000
BP5172,29844,1449918035176,16,339990
36857,988,1449918225179,16,159991
2269,29245,1449918360159,16,30000
2622,616,1449918325163,16,70000
793,791,1449918255177,16,149991
R0085,BP5172,1449918375166,16,40000
34717,15192,1449918345159,16,80001
34,33477,1449917935167,16,495010
782,320,1449918290173,16,145000
34717,34716,1449918305161,16,140010
27945,36857,1449918385170,16,60010
165,35030,1449918255174,16,195000
BP5484,308,1449918235176,16,225001
BP5998,8578,1449918355161,16,110010
2640,913,1449918285167,16,180011
BP5172,29844,1449918195171,16,275011
R0085,BP5172,1449918470182,16,0
982,35030,1449918260174,16,210011
1045,297,1449918370165,16,100021
BP5244,2043,1449918290174,16,190001
34716,34717,1449918425160,16,60010
BP3203,2269,1449918390159,16,100010
8571,8420,1449918225179,16,265000
27945,34,1449917815170,16,680000
36602,297,1449918245172,16,250000
1054,R0085,1449918415166,16,80010
R0085,1054,1449918345162,16,155011
4896,8019,1449917485174,16,1015000
BP4921,308,1449918315166,16,185011
791,793,1449918360161,16,150010
14920,793,1449918405168,16,105010
2952,4826,1449918355169,16,155010
2271,BP3203,1449918490169,16,25000
15192,34717,1449918445171,16,70000
7724,20674,1449918345168,16,170010
320,2640,1449918465178,16,55000
308,BP4921,1449918500177,16,30000
34717,988,1449918365169,16,165010
1802,1045,1449918470186,16,69989
1115,BP5484,1449918460177,16,84999
BP5484,782,1449918435173,16,120000
33477,27945,1449918445180,16,109999
1156,8571,1449918490179,16,75000
R0078,2622,1449918395163,16,180010
976,165,1449918450174,16,125000
37229,1054,1449918495176,16,85000
34,33477,1449918085180,16,495000
947,2952,1449918510179,16,74999
R0674,7724,1449918515178,16,75000
1054,R0085,1449918470182,16,129989
782,1115,1449918545176,16,70000
37229,34716,1449918485170,16,135000
36602,791,1449918510171,16,110000
BP5283,R0085,1449918500173,16,120000
34716,34717,1449918530179,16,90000
616,1802,1449918540175,16,85000
2045,945,1449918375162,16,255010
988,15192,1449918515171,16,120000
33683,BP5244,1449918480175,16,154999
BP4269,33924,1449918300168,16,335010
782,320,1449918520178,16,124999
791,36602,1449918495172,16,155010
36857,27945,1449918495170,16,160000
2632,14920,1449918510178,16,144999
34,33477,1449918555179,16,100000
2622,616,1449918625175,16,35000
1736,947,1449918585178,16,80000
BP5408,BP5998,1449918465171,16,205000
BP3442,1156,1449918565179,16,105000
33924,976,1449918575174,16,100000
4828,R0674,1449918590178,16,90000
BP5529,2271,1449918515169,16,170000
1054,37229,1449918620170,16,65000
8590,8559,1449910155171,14,8545002
37229,1054,1449918600171,16,105000
1115,782,1449918645177,16,60001
297,36602,1449918620171,16,90000
14682,R0078,1449918575173,16,140000
34716,37229,1449918580176,16,135000
36857,988,1449918635171,16,85000
2043,2045,1449918630172,16,95000
8556,BP3442,1449918670179,16,55000
14456,BP5283,1449918620173,16,109999
945,1736,1449918665178,16,65000
8556,8590,1449918700173,16,35000
2626,791,1449918650182,16,104990
2636,2632,1449918655177,16,100000
37229,34716,1449918620179,16,135000
33924,BP4269,1449917760173,16,1015001
793,2626,1449918755172,16,24990
34716,37229,1449918705171,16,79990
R0078,2622,1449918660175,16,134990
320,782,1449918615176,16,179990
BP4921,BP5529,1449918685169,16,119990
2046,BP5408,1449918670171,16,144990
BP3442,8556,1449918735173,16,79990
34717,34716,1449918715176,16,99990
1735,4828,1449918680178,16,134990
2271,308,1449918530177,16,289990
1045,297,1449918710171,16,114990
943,945,1449918730178,16,99990
1054,37229,1449918755179,16,74990
308,BP5484,1449918555173,16,279990
15192,36857,1449918655170,16,184990
BP3203,2271,1449918820167,16,20000
27945,36857,1449918720171,16,124990
BP5484,1115,1449918705178,16,139990
BP5485,14682,1449918715173,16,139990
913,2636,1449918755177,16,99990
BP5283,1054,1449918685170,16,179990
8559,8556,1449918725179,16,139990
BP5485,14456,1449918730172,16,144990
1802,1045,1449918825161,16,55000
2051,1735,1449918815168,16,65000
BP5244,2043,1449918725172,16,159990
2640,320,1449918795166,16,90000
34717,34716,1449918785161,16,120011
976,33924,1449918775174,16,130000
14920,793,1449918780162,16,130010
308,BP4921,1449918805159,16,110010
2269,BP3203,1449918840167,16,80010
R0085,1054,1449918830169,16,90010
34717,15192,1449918840160,16,95010
33683,BP5244,1449918885162,16,50010
944,2051,1449918880168,16,55012
BP5486,BP5485,1449918855163,16,85010
29844,BP5486,1449918940173,16,0
14682,R0078,1449918795165,16,145010
15192,34717,1449918815166,16,125010
14456,BP5283,1449918865160,16,90010
616,1802,1449918880161,16,75010
14682,BP5485,1449918875162,16,80010
8559,33683,1449918635174,16,320001
165,976,1449918905174,16,65000
2045,943,1449918830168,16,140010
1156,BP3442,1449918815163,16,165010
29245,2269,1449918920177,16,65000
166,165,1449918970174,16,25000
BP4269,33924,1449918675174,16,320000
BP5486,14456,1449918955170,16,45000
29844,BP5486,1449919000170,16,0
944,2046,1449918815161,16,185010
1578,4896,1449918500174,16,500000
BP5283,R0085,1449918920179,16,85000
BP5485,14682,1449918940175,16,75000
2640,913,1449918855167,16,165010
34716,34717,1449918935170,16,90000
33477,27945,1449918845161,16,190010
R0078,14682,1449918955172,16,100001
2622,616,1449918955171,16,105000
29245,1011,1449917770170,16,1295000
1578,1578,1449919000174,16,65000
905,2640,1449918885166,16,180010
27945,34,1449918430177,16,645000
BP5484,308,1449918915169,16,175000
BP882,166,1449918995174,16,94999
35030,BP882,1449919090173,16,0
8590,8559,1449918955175,16,139999
2636,905,1449919065176,16,30000
15192,34717,1449918905172,16,194999
988,15192,1449918940176,16,160000
BP5485,29844,1449919000170,16,105000
2636,14920,1449918910172,16,200000
29844,BP5485,1449919015175,16,95000
320,2640,1449919020177,16,95000
14456,BP5283,1449919005179,16,115000
1115,BP5484,1449919090169,16,35000
8571,1156,1449918980173,16,145000
14528,4643,1449917805175,16,1320000
308,BP5484,1449918845168,16,280009
905,2636,1449919110172,16,20000
R0078,2622,1449919060171,16,74999
BP5486,29844,1449919110175,16,25000
37219,FC41,1449915930171,15,3210000
2019,8571,1449919125173,16,25000
BP5244,2045,1449918970178,16,180000
8556,8590,1449919095174,16,65001
33683,BP5244,1449919150178,16,15000
15783,34846,1449917985180,16,1180000
33683,8559,1449918865169,16,305010
782,1115,1449919125169,16,60000
913,905,1449919130172,16,65000
1011,29245,1449918315166,16,880010
14682,BP5485,1449919105170,16,95000
616,R0078,1449919055173,16,144999
36857,27945,1449919075177,16,125000
37229,34716,1449919025170,16,180000
4896,1578,1449919065174,16,160000
34,33477,1449919035171,16,195000
27945,988,1449919100176,16,129999
14535,37219,1449919140171,16,95000
BP5408,944,1449918935180,16,299997
BP5172,29844,1449918940173,16,299999
R0085,BP5172,1449919240172,16,0
27945,34,1449918065169,16,1180000
1578,4896,1449919225174,16,20000
BP3442,8556,1449919160175,16,89990
3013,14535,1449919235171,16,24990
8559,33683,1449918935172,16,324990
988,15192,1449919100171,16,169990
1054,R0085,1449919240172,16,34991
8420,2019,1449919150173,16,124990
BP5294,35030,1449919090173,16,189991
14920,2636,1449919095176,16,184991
BP5485,14456,1449919120179,16,159990
BP5244,33683,1449919170179,16,114990
2051,944,1449919000171,16,289990
2640,913,1449919195172,16,94990
988,36857,1449919200177,16,89990
1115,320,1449919115177,16,174990
1054,37229,1449919205170,16,89990
33431,BP5408,1449919235177,16,79991
320,782,1449919185169,16,134990
1735,2051,1449919290161,16,30000
36857,27945,1449919245169,16,84992
14530,14528,1449919125175,16,204992
BP5998,33431,1449919315168,16,15002
37219,BP3460,1449919260159,16,75000
36857,988,1449919270161,16,65000
297,616,1449919200172,16,134990
982,BP5294,1449919280164,16,55000
37317,15783,1449919165180,16,169990
2622,14682,1449919200170,16,144990
14528,3013,1449919260161,16,85001
BP3203,308,1449918835163,16,510000
1057,8420,1449919275163,16,70000
33477,27945,1449919230175,16,114991
8590,8559,1449919260162,16,90000
14581,1578,1449919245174,16,104990
1739,14581,1449919350164,16,20000
BP5172,BP5486,1449919135175,16,234990
33107,R0078,1449919135170,16,240000
4828,1735,1449919320161,16,55010
4643,14528,1449919345162,16,30010
R0085,BP5172,1449919370165,16,10010
8556,8590,1449919350162,16,40010
37229,1054,1449919275163,16,120010
1156,BP3442,1449919250165,16,145010
BP5484,1115,1449919290167,16,105010
2640,320,1449919320159,16,80020
192,7851,1449900845168,11,18560009
64,192,1449919405177,16,5000
R0085,1054,1449919295160,16,120010
320,2640,1449919290162,16,125010
R0325,1739,1449919370164,16,45010
793,14920,1449919280167,16,135009
BP4921,308,1449919125177,16,290000
14682,BP5485,1449919280169,16,135010
616,2622,1449919345160,16,75010
36602,297,1449919335162,16,90010
R0674,4828,1449919375171,16,55000
BP5294,1057,1449919345163,16,85010
1057,982,1449919335164,16,95010
27945,36857,1449919335161,16,100010
3013,14530,1449919330167,16,105008
15192,988,1449919290167,16,145009
2269,BP3203,1449919345163,16,100010
1054,R0085,1449919380175,16,65000
14456,37317,1449919335170,16,115010
BP1379,37219,1449919335159,16,120010
2626,793,1449919415176,16,40000
2268,64,1449919410177,16,50001
988,36857,1449919330161,16,135008
7724,R0674,1449919430171,16,45000
14523,R0325,1449919415174,16,60000
8559,33683,1449919165178,16,310000
BP5283,R0085,1449919415170,16,65000
1473,1057,1449919430174,16,50000
2043,BP5244,1449919285169,16,200010
BP3442,8556,1449919390172,16,100000
27945,34,1449918580180,16,924999
1739,4643,1449919375172,16,134999
791,2626,1449919455176,16,55000
33477,27945,1449919435171,16,80000
14535,3013,1449919435175,16,85000
1802,616,1449919420170,16,105000
913,2640,1449919400179,16,129990
29245,2269,1449919445173,16,85000
930,2268,1449919460178,16,69999
R0078,14682,1449919415179,16,114999
2045,2043,1449919485179,16,50000
4825,7724,1449919475171,16,65000
34717,15192,1449919435176,16,105000
2270,930,1449919530177,16,10000
782,320,1449919415172,16,135000
308,BP4921,1449919415177,16,135000
14581,1739,1449919510171,16,45000
37229,1054,1449919445175,16,110000
