t_hour,line,sequence,direction,timetaken
19,25,10,2,49999
19,25,1,2,485000
19,25,43,2,135000
19,25,11,2,125000
19,25,44,2,120000
19,25,45,2,60000
19,25,12,2,175000
19,25,46,2,90000
19,25,47,2,125000
19,25,13,2,210000
19,25,48,2,95000
19,25,41,1,815000
19,25,49,2,60001
19,25,50,2,44999
19,25,43,1,935000
19,25,43,1,40000
18,25,4,1,3625000
19,25,4,1,59999
19,25,14,2,225000
19,25,44,1,40000
19,25,15,2,60000
19,38,11,2,80000
19,25,51,2,115000
19,25,45,1,75001
19,25,42,1,210000
19,25,46,1,54999
19,25,5,2,84999
19,25,52,2,120000
19,25,16,2,130000
19,25,47,1,60000
19,38,1,1,1450000
19,25,6,2,65000
19,25,48,1,80000
19,25,53,2,100001
19,25,7,2,45000
19,38,2,1,60000
19,25,43,1,230000
19,25,4,2,15000
19,25,54,2,44999
19,25,49,1,60000
19,25,17,2,150000
19,25,8,2,65000
19,25,9,2,25000
19,25,18,2,50000
19,25,50,1,70000
19,38,3,1,125000
19,25,44,1,110001
19,25,10,2,70000
19,25,55,2,130000
19,38,4,1,50000
19,25,56,2,55001
19,25,51,1,110001
19,38,5,1,80000
19,25,19,2,160000
19,25,45,1,129999
19,25,11,2,115001
19,25,46,1,75000
19,38,6,1,125000
19,25,47,1,40000
19,25,12,2,154999
19,25,48,1,65000
19,38,7,1,75000
19,25,4,2,0
19,25,49,1,70001
16,25,18,1,11920000
19,25,19,1,29999
19,25,13,2,200000
19,25,50,1,120000
19,25,6,2,35000
19,25,54,1,165000
19,25,7,2,55000
19,25,51,1,150000
20,25,8,2,80000
20,25,9,2,45000
19,25,55,1,210000
19,25,14,2,305001
20,25,10,2,70001
20,25,11,2,104999
20,38,30,1,25000
20,25,54,1,70000
20,25,12,2,195000
20,25,53,1,5000
20,25,55,1,80000
20,25,54,1,24999
20,25,14,2,10000
17,38,11,2,10009999
20,25,4,2,10000
20,25,15,2,30000
20,25,55,1,135000
20,25,16,2,105001
20,25,13,2,215000
20,25,56,1,230001
20,25,17,2,89999
20,25,14,2,170000
20,25,15,2,35001
20,25,16,2,94999
20,25,56,1,325000
20,25,7,1,105001
20,25,7,1,45001
20,25,17,2,130000
20,25,18,2,95000
20,25,19,2,115000
20,25,4,2,10000
20,25,20,2,205000
20,25,21,2,140000
20,25,1,2,430000
20,25,22,2,70001
20,25,23,2,49999
20,25,24,2,50000
20,25,25,2,50000
20,25,26,2,50000
20,25,27,2,45000
20,25,28,2,75001
17,25,12,1,11590001
20,25,13,1,39999
20,25,17,1,40000
20,25,18,1,80001
17,38,11,2,10325000
20,38,12,2,80000
20,38,11,2,64999
20,38,15,2,20000
20,25,1,2,925001
20,25,5,2,115001
20,25,6,2,44999
20,25,7,2,55000
20,25,8,2,45000
20,25,4,2,10000
20,25,9,2,45001
20,25,10,2,55000
20,25,4,2,5000
20,38,11,2,84999
20,25,11,2,89999
20,25,12,2,105000
20,25,5,2,105001
21,25,6,2,35000
21,25,7,2,59999
20,25,13,2,205000
21,25,8,2,60000
21,25,9,2,35000
21,25,10,2,75000
21,25,11,2,125000
21,25,14,2,325000
21,25,15,2,25001
21,25,16,2,65000
21,25,17,2,139999
21,25,18,2,55000
21,25,54,1,54999
21,38,38,2,35000
21,38,39,2,20000
21,25,55,1,95000
21,38,40,2,100000
21,25,19,2,240000
21,38,41,2,45000
21,25,20,2,60000
21,38,42,2,30000
21,25,56,1,240000
21,25,21,2,120000
21,25,22,2,80000
21,25,54,1,290000
21,25,23,2,60000
21,25,24,2,80001
21,25,25,2,50000
21,25,26,2,54999
21,25,27,2,25000
21,25,28,2,65000
21,25,29,2,65001
21,25,30,2,49999
21,25,55,1,445000
21,25,31,2,115000
21,25,32,2,70000
21,25,33,2,140000
21,25,56,1,320000
21,25,34,2,65001
21,25,38,2,124999
21,25,39,2,50001
21,25,40,2,84999
21,25,41,2,70000
21,25,42,2,30000
21,25,43,2,55001
21,25,44,2,29999
21,25,45,2,45000
21,25,44,2,25000
21,25,45,2,15001
21,25,46,2,19999
21,25,47,2,60001
21,25,48,2,64999
21,25,49,2,20000
21,25,52,2,25000
21,25,53,2,105000
21,25,54,2,40000
21,25,55,2,75000
21,25,56,2,40000
20,25,40,1,4490000
18,25,23,1,13525000
22,25,24,1,35000
22,25,44,2,45000
22,25,45,2,40001
22,25,25,1,50000
16,29,1,2,19740000
22,25,48,2,40000
22,29,2,2,65000
22,25,49,2,25000
22,25,50,2,35001
22,29,3,2,85000
22,25,51,2,54999
22,25,52,2,35000
22,25,41,1,1479999
22,25,42,1,330000
22,25,49,1,40000
22,25,50,1,60000
22,25,43,1,165000
20,25,1,1,8620000
22,25,51,1,110000
22,25,44,1,80000
22,25,45,1,80000
22,25,2,1,160001
22,25,53,1,15000
22,25,46,1,80000
22,25,54,1,49999
22,25,47,1,50000
22,25,48,1,20000
22,25,55,1,95000
22,25,49,1,35001
22,25,50,1,64999
22,25,56,1,90001
22,25,51,1,100000
22,25,3,1,439999
22,25,4,1,85000
22,25,5,1,65000
22,25,6,1,90000
22,25,7,1,40000
22,25,8,1,45001
22,25,54,1,155000
22,25,55,1,70001
23,25,56,1,329999
22,25,1,2,605001
23,25,4,2,35000
17,25,25,1,19650000
23,25,26,1,140001
23,25,27,1,84999
20,25,56,1,11765000
23,25,28,1,95000
23,25,6,2,140001
23,25,4,2,0
23,25,10,2,35000
23,25,43,1,60000
23,25,44,1,55000
23,25,45,1,35000
23,25,46,1,30000
23,25,47,1,30000
23,25,48,1,35000
23,25,49,1,30000
23,25,50,1,40001
23,25,51,1,104999
23,25,54,1,55000
23,25,55,1,85000
23,25,56,1,215000
0,25,4,2,5000
17,25,29,2,41489999
5,25,4,2,5000
5,25,4,2,4999
5,25,45,2,35000
5,25,46,2,35000
5,25,47,2,40000
5,25,48,2,45000
5,25,39,2,20000
5,25,49,2,25001
5,25,50,2,34999
5,25,51,2,50000
5,25,52,2,40000
5,25,1,2,830001
5,25,7,2,15000
5,38,11,2,45000
5,25,4,2,5000
5,25,5,2,70000
5,25,6,2,20000
5,25,7,2,25001
5,25,8,2,44999
5,25,9,2,35001
5,25,1,2,1025000
5,25,10,2,104999
5,25,11,2,105001
5,25,12,2,64999
5,25,13,2,45000
5,25,14,2,30004
5,25,15,2,54996
5,38,11,2,105000
5,25,16,2,75000
6,25,5,2,45001
6,25,6,2,39999
6,25,17,2,145005
6,25,7,2,30000
6,25,8,2,35005
6,25,9,2,59995
6,25,10,2,115000
6,25,11,2,105001
5,25,1,2,760000
6,25,12,2,64999
6,25,13,2,45000
6,25,14,2,70000
6,25,15,2,60001
6,25,16,2,74999
6,38,11,2,65000
6,25,17,2,115000
6,25,18,2,40000
6,25,19,2,40000
6,25,5,2,70000
6,25,6,2,49999
6,25,20,2,75000
6,25,7,2,35000
6,25,8,2,50001
6,25,9,2,30000
6,25,21,2,105000
6,25,10,2,49999
6,25,22,2,75000
6,25,23,2,35000
6,25,11,2,95000
6,25,24,2,40000
6,25,25,2,55001
6,25,26,2,34999
6,25,27,2,40000
14,25,38,1,57539999
6,25,28,2,70000
21,25,1,2,33830000
6,25,29,2,90000
6,25,30,2,55000
6,25,31,2,65000
6,38,11,2,65001
6,25,34,2,40000
6,25,5,2,70000
6,25,1,2,729999
6,25,6,2,25000
6,25,7,2,50000
6,25,8,2,35000
6,25,9,2,25000
6,25,10,2,65000
6,25,38,2,90000
6,25,39,2,30000
6,25,1,2,219999
6,38,11,2,70000
6,25,11,2,120000
6,25,40,2,90000
6,25,12,2,105000
6,25,41,2,60000
6,25,5,2,95001
6,25,42,2,50001
6,25,6,2,20000
6,25,7,2,29999
6,25,8,2,25001
6,25,43,2,74999
6,25,9,2,34999
6,38,11,2,60000
6,25,44,2,45000
6,25,45,2,45001
6,25,10,2,70000
6,25,5,2,55001
6,25,46,2,59999
6,25,6,2,45000
6,25,11,2,110000
6,25,7,2,44999
6,25,47,2,100000
6,25,8,2,40000
6,25,12,2,60000
6,25,48,2,55000
6,25,9,2,55000
6,29,1,1,329999
6,25,13,2,100001
6,25,49,2,70000
6,25,10,2,70000
6,25,50,2,30000
6,25,14,2,54999
6,29,2,1,100000
6,25,51,2,65000
6,25,15,2,60000
6,29,3,1,60000
6,25,11,2,110000
6,25,52,2,35000
6,29,4,1,45000
6,25,16,2,60001
6,25,39,1,1700000
6,29,5,1,40001
6,25,12,2,90000
6,25,53,2,95000
6,29,6,1,39999
6,25,40,1,75001
6,25,54,2,40001
6,25,17,2,109999
6,29,7,1,75000
6,25,18,2,45000
6,25,55,2,84999
6,25,13,2,185000
6,29,8,1,105000
6,25,56,2,65001
6,25,19,2,120000
6,29,9,1,70000
6,25,14,2,135001
6,25,41,1,279999
6,25,20,2,110000
6,29,10,1,70001
6,25,15,2,45000
6,29,11,1,24999
6,25,21,2,55000
7,29,12,1,80000
7,25,22,2,65001
7,25,16,2,100000
7,25,23,2,59999
7,29,13,1,80000
7,25,17,2,94999
7,25,24,2,50001
7,25,18,2,50000
7,25,25,2,44999
7,25,26,2,45000
7,25,19,2,55001
7,29,14,1,135001
7,25,27,2,45000
7,29,15,1,69999
7,29,16,1,35000
7,25,28,2,65000
7,25,20,2,130000
7,29,17,1,30000
7,25,29,2,45000
7,29,18,1,30000
7,25,30,2,30000
7,25,4,2,10000
7,25,21,2,94999
7,25,31,2,65001
7,29,19,1,90000
7,38,10,1,90000
7,25,32,2,55000
7,29,20,1,50001
7,25,22,2,90001
7,25,23,2,34999
7,29,21,1,80000
7,25,33,2,94999
7,25,34,2,50000
6,25,1,1,915000
7,25,24,2,105000
7,29,22,1,69999
7,29,23,1,50001
7,25,25,2,60000
7,25,26,2,35001
7,25,27,2,45000
7,29,24,1,94999
7,25,2,1,160000
7,29,25,1,45000
7,25,28,2,89999
7,25,29,2,50000
7,29,26,1,90000
7,38,11,1,490001
7,25,30,2,65001
7,29,27,1,85000
7,25,38,2,75001
7,25,31,2,55000
7,25,3,1,245000
7,25,39,2,34999
7,38,12,1,159999
7,25,32,2,84999
7,29,28,1,120000
7,25,40,2,90000
7,38,13,1,65000
7,38,14,1,75000
7,25,20,2,254999
7,29,29,1,120000
7,25,41,2,95000
7,25,4,1,205001
7,38,15,1,30000
7,25,33,2,160001
7,25,1,2,914999
7,25,42,2,60000
7,25,21,2,85001
7,25,5,1,94999
7,25,34,2,64999
7,25,1,2,495000
7,29,30,1,120001
7,38,16,1,115000
0,25,1,2,24630000
7,25,22,2,59999
7,25,43,2,90001
7,25,23,2,45001
7,29,31,1,70000
7,25,44,2,74999
7,25,6,1,135000
7,29,32,1,44999
7,25,24,2,55000
7,25,25,2,34999
7,25,4,2,0
7,25,45,2,50001
7,38,17,1,160000
7,25,7,1,65000
7,25,26,2,40000
7,25,46,2,39999
7,25,27,2,40000
7,29,33,1,120000
7,25,47,2,40001
7,25,2,2,245001
7,25,8,1,95000
7,38,11,2,80000
7,25,48,2,50000
7,38,18,1,165000
7,25,20,2,375001
7,25,49,2,55000
7,29,34,1,115001
7,25,9,1,95001
7,25,38,2,100000
7,29,35,1,55000
7,25,50,2,64999
7,25,10,1,44999
7,38,19,1,85001
7,25,39,2,20000
7,25,5,2,105000
7,38,20,1,64999
7,25,51,2,80000
7,25,5,2,70000
7,29,36,1,90000
7,25,40,2,94999
7,25,11,1,110000
7,25,52,2,40000
7,25,6,2,40000
7,25,6,2,105001
7,25,7,2,30000
7,38,21,1,90000
7,29,37,1,84999
7,25,53,2,70000
7,25,7,2,39999
7,25,21,2,259999
7,25,7,2,19999
7,25,54,2,25000
7,25,8,2,20000
7,25,41,2,115000
7,25,12,1,130001
7,25,8,2,65001
7,25,42,2,60000
7,38,22,1,130001
7,25,55,2,90000
7,25,20,2,460000
7,25,9,2,69999
7,25,9,2,110000
7,25,28,2,510000
7,25,13,1,89999
7,25,56,2,35001
7,25,21,2,45000
7,25,22,2,185000
7,25,43,2,105000
7,25,14,1,70001
7,25,23,2,45000
7,25,10,2,100001
7,25,22,2,65001
7,25,10,2,115001
7,38,23,1,154999
7,25,44,2,75001
7,25,4,2,10000
7,25,23,2,49999
7,25,24,2,60000
7,38,24,1,35000
7,25,15,1,95000
7,25,25,2,35001
7,25,45,2,55000
7,25,24,2,55000
7,25,26,2,34999
7,25,11,2,129999
7,25,46,2,39999
7,25,25,2,35000
7,38,25,1,85000
7,25,11,2,129999
7,25,16,1,79999
7,25,27,2,45000
7,25,26,2,40001
7,25,47,2,50001
7,25,12,2,60000
7,38,26,1,45000
7,25,27,2,39999
7,25,17,1,70000
7,25,28,2,70001
7,25,48,2,60000
7,25,12,2,100000
7,29,40,1,130000
7,25,29,2,380001
7,25,13,2,110000
7,25,28,2,80000
7,25,29,2,74999
7,25,49,2,79999
7,38,27,1,145000
7,25,30,2,49999
7,25,13,2,100000
7,29,41,1,75000
7,25,29,2,75000
7,25,50,2,70001
7,25,30,2,40000
7,25,30,2,100000
7,25,14,2,135001
7,25,14,2,85001
7,25,18,1,225000
7,29,42,1,95000
7,25,31,2,120000
7,38,28,1,135000
7,25,15,2,64999
7,25,51,2,115000
7,25,31,2,100001
7,25,31,2,115001
7,25,32,2,75001
7,25,32,2,24999
7,25,15,2,114999
7,25,52,2,49999
7,25,19,1,115001
7,38,29,1,105000
7,25,16,2,100000
7,25,32,2,94999
7,25,16,2,115000
7,25,33,2,130000
7,25,53,2,130001
7,25,33,2,164999
7,25,33,2,80000
7,25,20,1,154999
7,25,17,2,130001
7,25,34,2,75000
7,25,54,2,69999
7,25,18,2,40000
7,25,34,2,90000
7,25,34,2,95000
7,25,4,2,15000
7,25,21,1,105000
7,25,17,2,160000
7,25,55,2,80000
7,25,19,2,89999
7,25,18,2,40000
7,25,20,2,85000
7,25,56,2,55000
7,25,22,1,80001
7,25,20,2,70001
7,25,19,2,75000
7,25,21,2,49999
7,38,31,1,345001
7,25,22,2,35001
7,25,23,2,19999
7,25,20,2,115000
7,25,23,2,14999
7,25,24,2,20000
7,25,24,2,10000
7,38,33,1,69999
7,25,25,2,10001
7,25,38,2,70000
7,25,38,2,115000
7,25,23,1,289999
7,29,1,1,504999
7,25,21,2,145000
7,25,39,2,45000
7,25,26,2,64999
7,25,21,2,320000
7,25,39,2,60000
7,38,34,1,100000
7,25,27,2,55000
7,25,22,2,55000
7,25,24,1,80000
7,25,38,2,175000
7,25,22,2,105000
7,38,35,1,70000
7,25,23,2,50000
7,25,40,2,100001
7,25,28,2,65000
8,25,39,2,39999
8,25,23,2,40000
8,25,24,2,30000
8,38,36,1,70000
8,25,24,2,60000
7,25,40,2,185000
8,25,41,2,64999
8,25,25,1,125000
8,25,25,2,30000
8,25,25,2,55000
8,25,42,2,55000
8,25,40,2,135000
8,25,26,2,60000
8,25,26,2,35000
8,25,41,2,85000
8,25,42,2,20001
8,38,37,1,125000
8,25,26,1,110000
8,25,27,2,60000
8,25,27,2,70000
8,25,41,2,105001
8,25,28,2,50000
8,38,38,1,80000
8,25,43,2,140000
8,25,27,1,95000
8,25,43,2,124999
8,25,42,2,60000
8,25,29,2,65000
8,25,28,2,105000
8,38,39,1,70000
8,25,44,2,60000
8,25,49,2,14999
8,25,28,1,85000
7,25,1,2,1005000
8,25,30,2,55000
8,25,44,2,115000
8,25,45,2,40000
8,25,29,2,85000
8,38,40,1,100000
8,25,45,2,55000
8,25,46,2,45000
8,25,30,2,55000
8,25,31,2,95000
8,25,47,2,35000
8,25,46,2,45000
8,25,29,1,115001
8,25,44,2,85000
8,25,44,2,70000
8,25,51,2,5000
8,25,47,2,60000
8,25,20,2,364999
8,25,32,2,70000
8,25,48,2,85000
8,25,30,1,89999
8,25,31,2,115000
8,25,46,2,40000
8,38,41,1,175003
8,25,48,2,70003
8,25,31,1,35003
7,29,2,1,735003
8,25,49,2,65001
8,25,21,2,100001
8,25,32,2,65000
8,25,47,2,55000
8,25,49,2,54997
8,25,48,2,15000
8,25,49,2,5000
8,25,50,2,5000
8,25,32,1,69997
8,25,51,2,10001
8,25,50,2,64999
8,25,50,2,50000
8,25,22,2,74999
8,25,33,1,45000
8,25,33,2,190001
8,25,54,2,44999
8,25,23,2,40000
8,25,34,1,40000
8,25,51,2,95000
8,25,33,2,145001
8,25,51,2,80000
8,25,34,2,65000
8,25,52,2,50003
8,25,52,2,50000
8,25,24,2,95001
8,25,35,1,90000
8,25,34,2,70000
8,25,55,2,185000
8,25,53,2,105000
8,25,53,2,114997
8,25,36,1,100000
8,38,11,2,170001
8,29,3,1,354998
8,25,56,2,60001
8,25,54,2,55000
8,25,54,2,60000
8,25,55,2,105000
8,25,55,2,115000
8,25,5,2,119999
8,25,56,2,50000
8,25,56,2,45000
8,25,37,1,235000
8,29,4,1,224999
8,25,38,1,25001
8,29,5,1,65000
8,25,6,2,100000
8,25,38,2,80000
8,29,6,1,60000
8,25,7,2,65000
8,25,39,2,60000
8,25,38,2,140000
8,25,39,2,35000
8,29,7,1,90000
8,25,40,2,90000
8,25,8,2,125001
8,25,40,2,75001
8,25,1,2,1240001
8,25,9,2,59999
8,29,8,1,120000
8,25,41,2,89999
8,25,41,2,155000
8,29,9,1,80000
8,25,10,2,105000
8,25,42,2,75000
8,25,25,2,784999
8,25,42,2,75000
8,25,43,2,55001
8,25,26,2,60000
8,25,39,1,514999
8,29,10,1,125000
8,25,11,2,120000
8,25,43,2,105001
8,25,27,2,65000
8,25,44,2,104999
8,25,40,1,70000
8,29,11,1,70000
8,25,44,2,95000
8,25,45,2,70001
8,25,28,2,120000
8,25,12,2,150000
8,25,45,2,60000
8,25,46,2,74999
8,29,12,1,125001
8,25,46,2,49999
8,25,47,2,40000
8,38,11,2,119999
8,25,29,2,85000
8,25,47,2,45001
8,25,48,2,70000
8,25,48,2,39999
8,25,30,2,80000
8,29,13,1,135000
8,25,13,2,190000
8,25,49,2,45000
8,25,49,2,50000
8,25,50,2,65000
8,25,50,2,60000
8,29,14,1,89999
8,25,14,2,125000
8,25,51,2,60000
8,25,52,2,20000
8,25,51,2,75000
8,25,31,2,180000
8,38,9,1,60000
8,25,5,2,155000
8,25,15,2,65000
8,25,52,2,50000
8,29,15,1,135001
8,25,32,2,95001
8,25,53,2,100001
8,38,10,1,85000
8,25,54,2,30000
8,25,6,2,105000
8,25,16,2,105001
8,25,53,2,125000
8,29,16,1,125000
8,25,54,2,20000
8,25,7,2,70000
8,25,55,2,79999
8,25,55,2,30001
8,25,56,2,35000
8,29,17,1,79999
8,25,8,2,80000
8,25,33,2,195000
8,38,11,1,210000
8,25,9,2,60000
8,29,18,1,90001
8,25,34,2,69999
8,38,12,1,100000
8,25,17,2,279999
8,25,10,2,105000
8,25,18,2,95000
8,29,19,1,165000
8,25,41,1,955000
8,38,13,1,145001
8,25,42,1,70000
8,29,20,1,79999
8,25,11,2,165000
8,38,14,1,105000
8,25,19,2,190000
8,25,43,1,125001
8,29,21,1,130000
8,38,15,1,84999
8,25,12,2,145000
8,38,16,1,85001
8,29,22,1,120000
8,25,13,2,125000
8,25,44,1,164999
8,29,23,1,65000
8,25,38,2,120000
8,38,17,1,139999
8,25,20,2,280000
8,25,14,2,115000
8,25,39,2,65000
8,25,45,1,180001
8,25,15,2,80000
8,29,24,1,180000
8,25,21,2,130000
8,38,18,1,160000
8,25,40,2,145000
8,25,46,1,79999
8,29,25,1,70000
8,25,22,2,70000
8,25,47,1,50000
8,38,19,1,65001
8,25,23,2,40001
8,25,16,2,155001
8,29,26,1,65001
8,25,41,2,120000
8,25,24,2,39999
8,38,20,1,64999
8,25,25,2,45001
8,25,48,1,115001
8,29,27,1,99999
8,25,42,2,105000
8,25,49,1,79999
8,38,21,1,130000
9,29,28,1,95000
8,25,26,2,115000
8,25,17,2,204999
9,25,50,1,100000
9,25,18,2,70000
9,25,43,2,160000
9,25,27,2,99999
9,29,29,1,175000
9,25,28,2,75000
9,25,44,2,80000
9,38,22,1,240001
9,25,45,2,65000
9,25,51,1,200000
9,25,29,2,95000
9,25,30,2,30000
9,25,46,2,60000
9,25,19,2,235000
9,25,47,2,60001
9,25,31,2,95000
9,29,30,1,245001
9,38,23,1,244999
9,25,32,2,70000
9,25,48,2,104999
9,29,31,1,129999
9,25,49,2,85000
9,38,24,1,115000
9,25,50,2,55000
9,25,51,2,5000
9,38,25,1,115000
9,25,20,2,375000
9,25,33,2,250000
9,25,52,2,50000
9,25,34,2,80000
9,25,21,2,115001
9,38,26,1,120001
9,25,53,2,130000
9,25,22,2,144999
9,38,27,1,194999
9,25,23,2,65001
9,25,24,2,84999
9,29,35,1,174999
9,38,28,1,145000
9,25,25,2,75000
9,29,36,1,80000
9,38,29,1,130000
9,25,38,2,135000
9,25,26,2,135000
9,29,37,1,145000
9,25,27,2,30000
9,25,39,2,60000
9,25,28,2,55000
9,25,29,2,80000
9,25,40,2,125000
9,25,30,2,60000
9,25,41,2,60001
9,25,42,2,55000
9,25,31,2,95000
9,25,32,2,40001
9,25,43,2,169999
9,25,33,2,119999
9,38,31,1,424999
9,25,44,2,100000
9,25,34,2,85001
9,25,45,2,60000
9,38,33,1,90000
9,25,46,2,85000
9,25,47,2,60000
9,38,34,1,150000
9,25,48,2,70000
9,29,40,1,335000
9,25,49,2,60000
9,38,35,1,105000
9,29,41,1,79999
9,38,36,1,15000
9,38,37,1,20000
9,38,38,1,10000
9,25,50,2,100001
9,29,42,1,95000
9,25,38,2,140000
9,25,39,2,25000
9,25,51,2,139999
9,25,40,2,80000
9,25,52,2,60000
9,38,37,1,135000
9,25,41,2,70000
9,25,42,2,30001
9,25,20,2,25000
9,25,53,2,120000
9,25,54,2,25000
9,25,43,2,79999
9,38,1,1,1195000
9,38,2,1,25000
9,25,21,2,145001
9,38,3,1,25000
9,38,4,1,40000
9,25,22,2,49999
9,25,55,2,130001
9,25,23,2,30000
9,25,24,2,40000
9,25,56,2,74999
9,25,25,2,35000
9,25,26,2,60000
9,25,27,2,50000
9,25,30,2,775000
9,25,30,2,49999
9,25,28,2,45000
9,38,7,1,175000
9,25,31,2,100000
9,25,32,2,55000
9,25,33,2,110001
9,25,34,2,69999
10,25,38,2,145000
10,25,39,2,50000
10,25,40,2,60001
10,25,41,2,104999
10,25,42,2,60000
10,25,43,2,105000
10,25,44,2,90001
10,25,45,2,34999
10,25,46,2,50001
10,25,47,2,60000
10,25,48,2,94999
10,25,49,2,40000
10,25,50,2,50001
15,25,42,1,66239999
10,25,51,2,64999
10,25,52,2,25000
10,25,53,2,90001
10,25,6,2,925001
10,25,6,2,290001
10,25,54,2,39999
10,25,4,2,10001
10,25,55,2,115001
10,25,56,2,54999
10,25,43,1,895000
10,25,44,1,125000
10,25,7,2,929999
10,25,45,1,105000
10,25,46,1,60000
10,25,8,2,140000
10,25,47,1,65000
10,25,9,2,60000
10,25,10,2,75000
10,25,1,2,430000
10,25,48,1,125001
10,25,49,1,99999
10,25,11,2,145000
10,25,12,2,95001
10,25,50,1,115001
10,25,13,2,134999
10,25,14,2,125000
10,25,15,2,80001
10,25,16,2,139999
10,25,17,2,95000
10,25,18,2,95000
11,38,11,2,280001
11,25,5,2,124999
11,25,6,2,80000
11,25,7,2,55000
11,25,8,2,80001
11,25,9,2,115000
11,25,10,2,79999
11,25,11,2,160000
11,25,12,2,180000
11,25,13,2,185000
11,25,14,2,160000
11,25,15,2,70000
11,25,16,2,120001
11,25,17,2,255000
11,38,1,1,1840000
11,38,2,1,65000
11,25,18,2,105000
11,38,3,1,60000
11,38,4,1,40000
11,25,4,2,10001
11,25,19,2,174999
11,38,5,1,130000
11,38,6,1,125000
11,25,20,2,190001
11,38,7,1,85000
11,25,1,2,1275001
11,25,21,2,195000
11,25,22,2,165000
11,25,23,2,80000
11,25,24,2,89999
11,25,25,2,55001
11,25,26,2,70000
11,25,27,2,95000
11,38,11,2,145000
11,25,20,1,105000
11,25,28,2,244999
11,25,5,2,134999
12,25,29,2,65001
12,25,6,2,120000
12,25,30,2,74999
12,25,7,2,60000
12,25,8,2,90000
12,25,31,2,150000
11,25,21,1,415000
12,25,9,2,40000
12,25,32,2,90000
12,25,22,1,75000
12,25,10,2,95001
12,25,33,2,150000
12,25,11,2,149999
12,25,23,1,180000
11,25,1,2,980000
12,25,34,2,80000
12,25,24,1,55000
12,25,12,2,90000
12,25,25,1,120001
12,25,13,2,140000
12,25,26,1,99999
12,25,14,2,75001
12,25,15,2,89999
12,25,27,1,220000
12,25,38,2,130000
12,25,16,2,195000
12,25,39,2,75000
12,25,28,1,130000
12,25,29,1,65000
12,38,11,2,150000
12,25,30,1,55000
12,25,17,2,160000
12,25,40,2,145001
12,25,18,2,80000
12,25,31,1,130000
12,25,41,2,135000
12,25,42,2,64999
12,25,5,2,195000
12,25,6,2,115000
12,25,43,2,190001
12,25,32,1,320001
12,25,7,2,65001
12,25,44,2,119999
12,25,8,2,139999
12,25,45,2,90000
12,25,9,2,95000
12,25,33,1,244999
12,25,46,2,95000
12,38,9,1,55000
12,25,47,2,85000
12,25,10,2,125001
12,25,48,2,80004
12,25,34,1,185000
9,25,44,2,10305000
12,38,10,1,125001
12,25,11,2,165000
12,25,49,2,109996
12,25,50,2,105000
12,25,12,2,119999
12,38,11,1,199999
12,38,12,1,75001
12,25,45,2,290001
12,25,46,2,54999
12,25,13,2,155000
12,25,35,1,375001
12,25,47,2,70000
12,38,13,1,180000
12,25,48,2,80000
12,25,51,2,315000
12,25,49,2,30000
12,38,14,1,64999
12,25,14,2,175000
12,25,15,2,30000
12,25,50,2,60000
12,38,15,1,65000
12,25,16,2,110000
12,25,51,2,95000
12,25,52,2,180000
12,38,16,1,125000
12,25,52,2,65001
12,25,53,2,105000
12,38,17,1,115000
12,25,54,2,55001
12,25,17,2,180000
12,38,18,1,135000
12,25,55,2,154999
12,38,19,1,65001
12,25,56,2,55000
12,38,20,1,229999
12,25,14,2,745000
12,25,36,1,1019999
13,25,11,2,55000
13,25,11,2,24995
13,25,15,2,60000
12,38,21,1,215000
13,38,22,1,105001
13,25,16,2,145001
13,38,23,1,249999
13,25,17,2,305000
13,38,24,1,120000
13,25,18,2,119999
13,38,25,1,85000
13,38,26,1,55000
13,38,27,1,140000
13,25,37,1,925000
13,38,28,1,155000
13,38,29,1,125000
13,25,33,2,239999
13,25,34,2,110000
13,25,38,1,570000
13,38,31,1,535000
13,25,38,2,135000
13,25,39,2,29999
13,25,40,2,100000
13,38,33,1,119999
13,25,41,2,70000
13,25,42,2,65000
13,38,34,1,165001
13,25,43,2,105000
13,25,44,2,90000
13,38,35,1,169999
13,25,45,2,55000
13,25,46,2,75000
13,38,36,1,85000
13,25,47,2,50001
13,38,37,1,130000
13,25,48,2,84999
13,25,49,2,15000
13,25,50,2,65000
13,38,38,1,110000
13,25,51,2,80000
13,38,39,1,60000
13,25,52,2,75000
13,38,40,1,120000
13,25,53,2,110000
13,25,54,2,55000
13,38,41,1,140000
13,25,55,2,115000
13,25,56,2,75000
14,25,12,2,144999
14,25,4,2,5000
14,25,13,2,105000
14,25,14,2,80001
14,25,15,2,75000
14,25,16,2,244999
14,25,9,2,40000
14,25,17,2,345000
14,25,18,2,115000
14,25,4,2,10000
14,25,1,2,630000
