VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,1/1/2016 12:04,1/1/2016 12:12,1,2.15,-74.00826263,40.72583008,1,N,-73.98706055,40.74795914,1,8.5,0,0.5,1.86,0,0.3,11.16
1,1/1/2016 12:13,1/1/2016 12:24,2,5.6,-73.94171143,40.78723145,1,N,-73.8707962,40.82959366,1,17,0,0.5,2.2,0,0.3,20
1,1/1/2016 12:16,1/1/2016 12:26,1,2.3,-73.9557724,40.77661133,1,N,-73.98312378,40.77135468,1,10,0,0.5,2.15,0,0.3,12.95
2,1/1/2016 12:19,1/1/2016 12:27,1,3.29,-73.98482513,40.73656845,1,N,-73.95433044,40.77564621,1,11,0,0.5,2,0,0.3,13.8
1,1/1/2016 12:19,1/1/2016 12:23,1,0.8,-73.97096252,40.79589462,1,N,-73.97206879,40.78642273,2,5.5,0,0.5,0,0,0.3,6.3
1,1/1/2016 12:23,1/1/2016 12:46,2,17.1,-73.97644043,40.76475906,2,N,-73.79080963,40.64441299,2,52,0,0.5,0,5.54,0.3,58.34
1,1/1/2016 12:25,1/1/2016 12:38,1,4.3,-73.99247742,40.73064041,1,N,-73.95059967,40.77653122,2,15,0,0.5,0,0,0.3,15.8
2,1/1/2016 12:31,1/1/2016 12:41,2,2.91,-73.98764038,40.77030182,1,N,-73.98099518,40.74209595,1,10.5,0,0.5,3.39,0,0.3,14.69
1,1/1/2016 12:47,1/1/2016 12:48,1,0,-73.95594025,40.78805542,5,N,-73.95552826,40.78774261,1,10,0,0,2.06,0,0.3,12.36
2,1/1/2016 12:47,1/1/2016 12:56,5,2.21,-73.98101044,40.77952576,1,N,-73.95085144,40.77480316,1,9,0,0.5,1.96,0,0.3,11.76
2,1/1/2016 12:53,1/1/2016 12:54,2,0.45,-73.98295593,40.78180313,1,N,-73.98714447,40.77622223,2,3.5,0,0.5,0,0,0.3,4.3
2,1/1/2016 12:55,1/1/2016 13:02,2,1.92,-73.98029327,40.75437164,1,N,-73.96277618,40.77058792,2,8,0,0.5,0,0,0.3,8.8
2,1/1/2016 13:00,1/1/2016 13:07,1,2.6,-74.00714874,40.71771622,1,N,-73.98764038,40.75003052,2,9,0,0.5,0,0,0.3,9.8
1,1/1/2016 13:01,1/1/2016 13:07,1,1.2,-73.98807526,40.749897,1,N,-73.99399567,40.74036789,1,6.5,0,0.5,1,0,0.3,8.3
2,1/1/2016 13:01,1/1/2016 13:07,1,1.1,-73.99353027,40.72917175,1,N,-73.98941803,40.73973083,2,6.5,0,0.5,0,0,0.3,7.3
1,1/1/2016 13:04,1/1/2016 13:09,2,1.6,-73.98297882,40.74211121,1,N,-73.99971771,40.72703934,2,7,0,0.5,0,0,0.3,7.8
1,1/1/2016 13:06,1/1/2016 13:09,1,1,-73.99057007,40.74045563,1,N,-74.00424957,40.74072647,1,5.5,0,0.5,1.25,0,0.3,7.55
2,1/1/2016 13:15,1/1/2016 13:36,3,4.87,-74.01600647,40.71518326,1,N,-73.97995758,40.75801849,2,19,0,0.5,0,0,0.3,19.8
2,1/1/2016 13:30,1/1/2016 13:49,2,7.37,-73.97351837,40.76383591,1,N,-74.01433563,40.71082687,2,23.5,0,0.5,0,0,0.3,24.3
2,1/1/2016 13:31,1/1/2016 14:25,1,16.58,-73.97725677,40.76438904,1,N,-73.90261078,40.61660004,2,52,0,0.5,0,5.54,0.3,58.34
1,1/1/2016 13:32,1/1/2016 13:37,1,1.4,-73.99675751,40.73744965,1,N,-74.00138855,40.75162125,2,6.5,0,0.5,0,0,0.3,7.3
2,1/1/2016 13:32,1/1/2016 13:34,1,0.59,-73.94806671,40.78468323,1,N,-73.9517746,40.77776337,1,4,0,0.5,0.96,0,0.3,5.76
2,1/1/2016 13:40,1/1/2016 13:42,1,0.56,-73.98381805,40.72934341,1,N,-73.9910965,40.7281189,1,4,0,0.5,0.96,0,0.3,5.76
1,1/1/2016 13:48,1/1/2016 13:53,4,1.6,-73.98710632,40.72271729,1,N,-73.98123932,40.74150085,1,7,0,0.5,1.55,0,0.3,9.35
1,1/1/2016 13:49,1/1/2016 13:57,2,4.2,-73.77672577,40.645401,1,N,-73.75887299,40.66013718,2,13.5,0,0.5,0,0,0.3,14.3
1,1/1/2016 13:55,1/1/2016 13:58,1,0.2,-73.95848846,40.78076172,1,N,-73.95899963,40.78338242,2,3.5,0,0.5,0,0,0.3,4.3
2,1/1/2016 13:56,1/1/2016 13:58,5,0.63,-73.96713257,40.76102066,1,N,-73.96086121,40.76929855,2,4,0,0.5,0,0,0.3,4.8
2,1/1/2016 14:01,1/1/2016 14:06,1,1.14,-73.98363495,40.76024246,1,N,-73.9825058,40.74931717,1,6,0,0.5,1.36,0,0.3,8.16
1,1/1/2016 14:01,1/1/2016 14:06,3,0.7,-73.96611786,40.75784683,1,N,-73.97728729,40.76075745,1,5,0,0.5,1,0,0.3,6.8
1,1/1/2016 14:02,1/1/2016 14:06,2,0.5,-73.97837067,40.78736877,1,N,-73.98145294,40.78083801,1,5,0,0.5,0.75,0,0.3,6.55
1,1/1/2016 14:11,1/1/2016 14:16,2,1.3,-74.00496674,40.74804688,1,N,-73.98796082,40.73775864,1,6.5,0,0.5,1.82,0,0.3,9.12
2,1/1/2016 14:15,1/1/2016 14:20,2,0.65,-73.98684692,40.73569107,1,N,-73.98529053,40.73197174,1,5,0,0.5,1.16,0,0.3,6.96
1,1/1/2016 14:26,1/1/2016 14:36,3,1.9,-73.98168945,40.76590347,1,N,-73.9720459,40.78801346,1,8.5,0,0.5,1.85,0,0.3,11.15
1,1/1/2016 14:27,1/1/2016 14:37,1,1,-73.97736359,40.75169373,1,N,-73.99137115,40.7500267,2,8,0,0.5,0,0,0.3,8.8
1,1/1/2016 14:29,1/1/2016 14:31,1,0.3,-73.99943542,40.73862457,1,N,-74.00258636,40.73404694,2,3.5,0,0.5,0,0,0.3,4.3
1,1/1/2016 14:38,1/1/2016 14:49,1,2.5,-73.98864746,40.75450516,1,N,-73.95890045,40.76805496,1,10,0,0.5,2.15,0,0.3,12.95
2,1/1/2016 14:41,1/1/2016 14:56,2,6.5,-73.94488525,40.83430862,1,N,-73.98353577,40.76210785,2,20.5,0,0.5,0,0,0.3,21.3
2,1/1/2016 14:47,1/1/2016 14:54,1,1.47,-74.00430298,40.73115921,1,N,-73.9989624,40.71356964,1,7,0,0.5,1,0,0.3,8.8
1,1/1/2016 14:49,1/1/2016 14:58,1,2.2,-73.96671295,40.78910446,1,N,-73.98377991,40.76209259,2,9,0,0.5,0,0,0.3,9.8
1,1/1/2016 14:50,1/1/2016 15:03,1,2.1,-73.98234558,40.76844406,1,N,-73.954422,40.77206802,1,10.5,0,0.5,2.25,0,0.3,13.55
2,1/1/2016 14:52,1/1/2016 15:24,1,16.7,-73.78343964,40.64891052,2,N,-73.97669983,40.75257874,2,52,0,0.5,0,5.54,0.3,58.34
2,1/1/2016 14:54,1/1/2016 14:56,1,0.28,-73.98075867,40.76763153,1,N,-73.97679138,40.76592255,2,3.5,0,0.5,0,0,0.3,4.3
1,1/1/2016 14:55,1/1/2016 15:11,2,1.5,-73.99687195,40.76177216,1,N,-73.97294617,40.75606537,2,11,0,0.5,0,0,0.3,11.8
2,1/1/2016 14:55,1/1/2016 15:00,1,1.95,-73.99423981,40.76124573,1,N,-73.97666168,40.78553009,1,7,0,0.5,1.56,0,0.3,9.36
1,1/1/2016 15:04,1/1/2016 15:13,1,0.9,-73.98922729,40.7579422,1,N,-73.9772644,40.7517395,2,7.5,0,0.5,0,0,0.3,8.3
2,1/1/2016 15:09,1/1/2016 15:28,1,2.76,-73.97657013,40.75135803,1,N,-73.96259308,40.77822876,2,14.5,0,0.5,0,0,0.3,15.3
2,1/1/2016 15:09,1/1/2016 15:12,1,0.12,-73.97707367,40.75873184,1,N,-73.97805023,40.75727844,2,3.5,0,0.5,0,0,0.3,4.3
2,1/1/2016 15:11,1/1/2016 15:29,3,4.37,-73.96748352,40.80337906,1,N,-73.97773743,40.75349045,2,16,0,0.5,0,0,0.3,16.8
2,1/1/2016 15:16,1/1/2016 15:20,1,0.79,-73.99484253,40.73147964,1,N,-73.99855042,40.739151,1,5,0,0.5,1.45,0,0.3,7.25
2,1/1/2016 15:24,1/1/2016 15:28,1,1.13,-73.9446106,40.79470825,1,N,-73.95644379,40.78404999,2,5.5,0,0.5,0,0,0.3,6.3
2,1/1/2016 15:26,1/1/2016 15:31,6,0.63,-73.9861908,40.75207138,1,N,-73.98183441,40.75869751,2,5,0,0.5,0,0,0.3,5.8
1,1/1/2016 15:26,1/1/2016 15:36,3,1.7,-74.00792694,40.71140671,1,N,-73.98722839,40.72235107,1,9,0,0.5,2,0,0.3,11.8
2,1/1/2016 15:29,1/1/2016 15:30,5,0.16,-73.93400574,40.85357666,1,N,-73.93492126,40.85177612,2,3,0,0.5,0,0,0.3,3.8
2,1/1/2016 15:42,1/1/2016 15:49,2,1.19,-73.96585846,40.8055687,1,N,-73.96872711,40.79164886,2,7,0,0.5,0,0,0.3,7.8
1,1/1/2016 15:43,1/1/2016 15:54,3,2.3,-73.97788239,40.78388214,1,N,-74.00036621,40.76245117,2,10.5,0,0.5,0,0,0.3,11.3
1,1/1/2016 15:43,1/1/2016 15:55,1,3.2,-74.00431824,40.75849915,1,N,-73.97018433,40.78656769,1,13,0,0.5,4.1,0,0.3,17.9
2,1/1/2016 15:51,1/1/2016 15:56,1,0.67,-73.98703003,40.76122284,1,N,-73.99575806,40.76439285,2,5.5,0,0.5,0,0,0.3,6.3
1,1/1/2016 15:52,1/1/2016 16:18,1,11.2,-73.7824707,40.64414978,1,N,-73.82402802,40.76465988,2,35,0,0.5,0,0,0.3,35.8
1,1/1/2016 15:57,1/1/2016 16:01,1,1,-73.94750977,40.79075623,1,N,-73.95363617,40.77846527,1,5,0,0.5,1,0,0.3,6.8
1,1/1/2016 16:00,1/1/2016 16:06,1,0.9,-73.98851776,40.73498535,1,N,-74.00502777,40.74080276,1,6,0,0.5,3.5,0,0.3,10.3
1,1/1/2016 16:03,1/1/2016 16:14,3,1,-73.97720337,40.75216675,1,N,-73.98697662,40.75947189,2,8,0,0.5,0,0,0.3,8.8
2,1/1/2016 16:07,1/1/2016 16:20,1,2.87,-73.95582581,40.77607727,1,N,-73.97665405,40.7442131,2,11.5,0,0.5,0,0,0.3,12.3
2,1/1/2016 16:08,1/1/2016 16:11,5,0.68,-73.9756012,40.75932693,1,N,-73.966362,40.7618103,1,4.5,0,0.5,1.59,0,0.3,6.89
1,1/1/2016 16:09,1/1/2016 16:31,4,11,-73.95953369,40.76750565,1,N,-73.82957458,40.71266937,1,32,0,0.5,11.5,5.54,0.3,49.84
2,1/1/2016 16:13,1/1/2016 16:27,5,3.13,-73.92925262,40.76383972,1,N,-73.97328186,40.76395035,2,13.5,0,0.5,0,0,0.3,14.3
1,1/1/2016 16:21,1/1/2016 16:35,1,2.6,-73.95294952,40.79189301,1,N,-73.98022461,40.76522064,2,12.5,0,0.5,0,0,0.3,13.3
1,1/1/2016 16:26,1/1/2016 16:37,2,1.5,-73.97640991,40.76553726,1,N,-73.99169159,40.74992371,1,9,0,0.5,3,0,0.3,12.8
1,1/1/2016 16:27,1/1/2016 16:33,1,1.5,-73.97032928,40.76241684,1,N,-73.98194122,40.74401855,1,7.5,0,0.5,1.65,0,0.3,9.95
2,1/1/2016 16:27,1/1/2016 16:40,5,2.58,-73.98159027,40.75807953,1,N,-73.95574188,40.78501892,2,11,0,0.5,0,0,0.3,11.8
2,1/1/2016 16:31,1/1/2016 16:40,1,2.71,-74.00614166,40.73462677,1,N,-73.99580383,40.76441956,1,10,0,0.5,2.16,0,0.3,12.96
1,1/1/2016 16:33,1/1/2016 16:56,1,1.1,-73.97979736,40.76007462,1,N,-73.99123383,40.75020599,2,14,0,0.5,0,0,0.3,14.8
1,1/1/2016 16:35,1/1/2016 16:37,1,0.7,-73.97618866,40.75105667,1,N,-73.98287201,40.74206543,2,4.5,1,0.5,0,0,0.3,6.3
1,1/1/2016 16:40,1/1/2016 16:55,1,9.1,-73.98590851,40.74366379,1,N,-73.87317657,40.77437973,1,26,1,0.5,6.65,5.54,0.3,39.99
2,1/1/2016 16:44,1/1/2016 16:50,1,1.15,-73.99152374,40.74978256,1,N,-73.98017883,40.74003601,1,6,0,0.5,1.36,0,0.3,8.16
2,1/1/2016 16:45,1/1/2016 16:49,1,0.79,-73.98509979,40.73228073,1,N,-73.9851532,40.72395706,2,5,0,0.5,0,0,0.3,5.8
2,1/1/2016 16:47,1/1/2016 17:00,1,2.36,-73.96797943,40.78726959,1,N,-73.96783447,40.76274109,1,11,0,0.5,1,0,0.3,12.8
2,1/1/2016 16:53,1/1/2016 16:59,1,1.13,-73.98796844,40.72280884,1,N,-73.98848724,40.73468018,1,6.5,0,0.5,1.46,0,0.3,8.76
2,1/1/2016 16:55,1/1/2016 17:47,2,19.34,-73.78205872,40.64474106,2,N,-73.98066711,40.7650528,2,52,0,0.5,0,5.54,0.3,58.34
2,1/1/2016 17:03,1/1/2016 17:10,1,2,-73.95412445,40.77471542,1,N,-73.93848419,40.79740143,2,8,0,0.5,0,0,0.3,8.8
2,1/1/2016 17:07,1/1/2016 17:17,1,2.58,-73.97251892,40.74494934,1,N,-73.99951935,40.72259521,2,10,0,0.5,0,0,0.3,10.8
1,1/1/2016 17:08,1/1/2016 17:19,1,2.4,-73.9913559,40.74995041,1,N,-73.96282196,40.75723648,1,10,1,0.5,2.35,0,0.3,14.15
2,1/1/2016 17:10,1/1/2016 17:12,1,1.05,-74.02952576,40.61332321,1,N,-74.05756378,40.60266495,2,5,0,0.5,0,11.08,0.3,16.88
2,1/1/2016 17:11,1/1/2016 17:23,1,5.44,-73.97708893,40.78751373,1,N,-73.93347931,40.84686661,2,17.5,0,0.5,0,0,0.3,18.3
2,1/1/2016 17:15,1/1/2016 17:23,1,1.41,-73.98963928,40.7543335,1,N,-73.97832489,40.74135208,1,7.5,0,0.5,1.66,0,0.3,9.96
2,1/1/2016 17:24,1/1/2016 17:34,1,2.73,-73.97899628,40.7722168,1,N,-73.94812012,40.78285217,1,11,0,0.5,2.95,0,0.3,14.75
1,1/1/2016 17:25,1/1/2016 17:34,2,1.8,-74.0027771,40.73989868,1,N,-73.98070526,40.7478981,1,9,1,0.5,2.15,0,0.3,12.95
1,1/1/2016 17:29,1/1/2016 17:37,2,2.3,-73.95037842,40.77960205,1,N,-73.97229004,40.74969101,1,9.5,0,0.5,2.7,0,0.3,13
1,1/1/2016 17:32,1/1/2016 17:38,1,1.4,-73.99992371,40.71807861,1,N,-74.0127182,40.70411301,1,6.5,1,0.5,1.65,0,0.3,9.95
2,1/1/2016 17:33,1/1/2016 17:50,1,5.07,-73.99250031,40.74847794,1,N,-73.95156097,40.79935837,2,17,0,0.5,0,0,0.3,17.8
1,1/1/2016 17:34,1/1/2016 17:50,1,1.8,-73.96379852,40.76136017,1,N,-73.98880005,40.75717926,1,11.5,0,0.5,2.7,0,0.3,15
1,1/1/2016 17:37,1/1/2016 17:42,1,1.3,-73.96199799,40.76317978,1,N,-73.97371674,40.74757767,2,6,1,0.5,0,0,0.3,7.8
2,1/1/2016 17:39,1/1/2016 17:41,5,0.42,-73.95536804,40.76845169,1,N,-73.95159912,40.77370834,1,3.5,0,0.5,0.86,0,0.3,5.16
2,1/1/2016 17:41,1/1/2016 17:50,2,0.61,-73.98587036,40.74520493,1,N,-73.99131775,40.75013351,2,7,0,0.5,0,0,0.3,7.8
2,1/1/2016 17:46,1/1/2016 18:02,2,2.55,-74.01394653,40.71255875,1,N,-73.9895401,40.7298851,1,12.5,0,0.5,0,0,0.3,13.3
1,1/1/2016 17:47,1/1/2016 17:54,1,1.3,-73.98016357,40.7837677,1,N,-73.98822021,40.76953888,1,7,0,0.5,1.55,0,0.3,9.35
1,1/1/2016 17:49,1/1/2016 18:17,2,7.5,-73.98564911,40.75756073,1,N,-73.98186493,40.76279831,2,26.5,0,0.5,0,0,0.3,27.3
2,1/1/2016 17:58,1/1/2016 18:14,2,2.38,-74.00845337,40.74508667,1,N,-73.98429108,40.72508621,1,12,0,0.5,2.56,0,0.3,15.36
2,1/1/2016 18:03,1/1/2016 18:05,1,1.08,-73.95794678,40.76511002,1,N,-73.94796753,40.77875137,2,5,0,0.5,0,0,0.3,5.8
2,1/1/2016 18:09,1/1/2016 18:19,1,1.96,-73.98642731,40.71810913,1,N,-74.01186371,40.70957947,1,8.5,0,0.5,2,0,0.3,11.3
1,1/1/2016 18:16,1/1/2016 18:29,2,2.3,-73.97812653,40.75241089,1,N,-73.99993134,40.7305603,2,10.5,0,0.5,0,0,0.3,11.3
2,1/1/2016 18:22,1/1/2016 18:26,2,0.74,-73.98439789,40.72408676,1,N,-73.97816467,40.71203613,2,5,0,0.5,0,0,0.3,5.8
2,1/1/2016 18:35,1/1/2016 18:43,1,1.05,-73.98468781,40.73955536,1,N,-73.99172974,40.74914169,1,7,0,0.5,1,0,0.3,8.8
2,1/1/2016 18:41,1/1/2016 18:54,1,2.65,-73.97872925,40.75434113,1,N,-73.98381805,40.72959137,2,11.5,0,0.5,0,0,0.3,12.3
2,1/1/2016 18:42,1/1/2016 18:47,6,1.02,-74.00601196,40.73991013,1,N,-73.99536896,40.74820709,2,6,0,0.5,0,0,0.3,6.8
2,1/1/2016 18:43,1/1/2016 18:48,3,1.04,-73.96336365,40.76556015,1,N,-73.98007202,40.77293015,2,6,0,0.5,0,0,0.3,6.8
1,1/1/2016 18:49,1/1/2016 19:49,1,19.8,-73.78994751,40.64402771,2,N,-73.99410248,40.75427246,2,52,0,0.5,0,0,0.3,52.8
1,1/1/2016 18:51,1/1/2016 19:03,1,2,-73.99106598,40.74926758,1,N,-73.96656799,40.75318909,1,10,0,0.5,1.5,0,0.3,12.3
1,1/1/2016 18:52,1/1/2016 19:01,1,2.2,-73.97493744,40.75146484,1,N,-74.00227356,40.73627472,1,9.5,0,0.5,2.05,0,0.3,12.35
1,1/1/2016 19:02,1/1/2016 19:05,1,0.7,-73.94776154,40.79586029,1,N,-73.95243073,40.7898674,2,4.5,0,0.5,0,0,0.3,5.3
2,1/1/2016 19:02,1/1/2016 19:17,1,3.07,-73.96388245,40.80810928,1,N,-73.95230103,40.77841187,1,13.5,0,0.5,2.5,0,0.3,16.8
1,1/1/2016 19:03,1/1/2016 19:12,1,2.1,-73.96759033,40.802948,1,N,-73.93969727,40.80697632,1,9,0,0.5,1,0,0.3,10.8
1,1/1/2016 19:12,1/1/2016 19:29,4,3.3,-73.97592163,40.78611755,1,N,-73.9834671,40.75027084,2,13.5,0,0.5,0,0,0.3,14.3
1,1/1/2016 19:12,1/1/2016 19:24,1,2.4,-73.97970581,40.74646378,1,N,-73.99727631,40.71948242,1,10.5,0,0.5,2.25,0,0.3,13.55
1,1/1/2016 19:17,1/1/2016 19:20,1,0.7,-73.9744339,40.75881958,1,N,-73.96557617,40.76026535,2,4.5,0,0.5,0,0,0.3,5.3
1,1/1/2016 19:25,1/1/2016 19:37,1,1.7,-73.97975922,40.73508453,1,N,-73.99485016,40.75028992,1,10.5,0,0.5,3,0,0.3,14.3
1,1/1/2016 19:28,1/1/2016 19:38,1,5,-74.01023102,40.70320892,1,N,-73.97941589,40.65343475,2,15.5,1,0.5,0,5.54,0.3,22.84
1,1/1/2016 19:31,1/1/2016 19:35,1,1.1,-73.97623444,40.7440834,1,N,-73.98688507,40.72964859,2,5.5,0,0.5,0,0,0.3,6.3
2,1/1/2016 19:35,1/1/2016 19:41,3,0.76,-73.9705658,40.79391861,1,N,-73.9794693,40.79047775,1,6,0,0.5,8.8,0,0.3,15.6
1,1/1/2016 19:38,1/1/2016 19:51,1,0.7,-73.99221039,40.75402069,1,N,-73.98529053,40.76279068,2,9,0,0.5,0,0,0.3,9.8
2,1/1/2016 19:42,1/1/2016 19:49,1,1.31,-73.95056152,40.77113342,1,N,-73.96718597,40.76665115,1,7.5,0,0.5,1.66,0,0.3,9.96
2,1/1/2016 19:45,1/1/2016 20:03,2,2.86,-73.98122406,40.76897049,1,N,-73.99163818,40.74313736,2,15,0,0.5,0,0,0.3,15.8
2,1/1/2016 19:47,1/1/2016 19:49,1,0.79,-73.96107483,40.76925659,1,N,-73.9539032,40.77906036,2,4.5,0,0.5,0,0,0.3,5.3
1,1/1/2016 19:51,1/1/2016 20:12,1,1.4,-73.98847198,40.75922775,1,N,-73.97309875,40.75511932,2,13.5,0,0.5,0,0,0.3,14.3
1,1/1/2016 19:54,1/1/2016 20:04,1,2.3,-73.9823761,40.77182388,1,N,-73.96779633,40.79444504,1,9.5,0,0.5,2.55,0,0.3,12.85
2,1/1/2016 20:14,1/1/2016 20:20,1,0.64,-73.97874451,40.76258087,1,N,-73.98590851,40.76126099,2,5.5,0.5,0.5,0,0,0.3,6.8
1,1/1/2016 20:33,1/1/2016 20:39,2,1,-73.97856903,40.78591156,1,N,-73.98055267,40.7750206,1,6,0.5,0.5,1,0,0.3,8.3
1,1/1/2016 20:34,1/1/2016 20:53,1,5.2,-73.95705414,40.76880264,1,N,-74.00265503,40.73378754,1,18.5,0.5,0.5,2.5,0,0.3,22.3
1,1/1/2016 20:38,1/1/2016 20:38,1,0.6,-73.94777679,40.71422958,1,N,-73.94767761,40.71366119,2,2.5,0.5,0.5,0,0,0.3,3.8
2,1/1/2016 20:40,1/1/2016 20:48,1,0.97,-73.98786163,40.75043869,1,N,-73.98529816,40.75888824,2,6.5,0.5,0.5,0,0,0.3,7.8
2,1/1/2016 20:41,1/1/2016 20:43,1,0.23,-73.9879837,40.76311874,1,N,-73.98438263,40.76211166,2,3.5,0.5,0.5,0,0,0.3,4.8
2,1/1/2016 20:51,1/1/2016 20:56,2,1.54,-73.98262787,40.78245163,1,N,-73.9686203,40.80176163,1,7,0.5,0.5,3,0,0.3,11.3
2,1/1/2016 20:51,1/1/2016 20:57,1,0.86,-73.98928833,40.73509979,1,N,-73.99901581,40.74230576,1,6,0.5,0.5,1.82,0,0.3,9.12
2,1/1/2016 21:05,1/1/2016 21:14,1,2.56,-73.9883194,40.75923157,1,N,-73.97394562,40.7914772,1,10,0.5,0.5,2.26,0,0.3,13.56
1,1/1/2016 21:07,1/1/2016 21:21,1,8.3,-73.87452698,40.77412415,1,N,-73.95027161,40.77154922,1,24,0.5,0.5,6.15,5.54,0.3,36.99
1,1/1/2016 21:10,1/1/2016 21:13,1,0.9,-73.97707367,40.77669907,1,N,-73.9892807,40.77432251,1,5.5,0.5,0.5,1.35,0,0.3,8.15
2,1/1/2016 21:23,1/1/2016 21:33,3,2,-73.98713684,40.74761581,1,N,-73.96259308,40.75889206,1,9.5,0.5,0.5,1,0,0.3,11.8
2,1/1/2016 21:24,1/1/2016 21:35,5,1.69,-73.95939636,40.76762009,1,N,-73.9790802,40.76406097,1,9,0.5,0.5,0.7,0,0.3,11
2,1/1/2016 21:26,1/1/2016 21:35,2,1.41,-74.00263214,40.7395134,1,N,-73.9852066,40.74369049,2,7.5,0.5,0.5,0,0,0.3,8.8
2,1/1/2016 21:26,1/1/2016 21:33,2,1.47,-73.98232269,40.77262115,1,N,-73.97377777,40.75706863,2,7,0.5,0.5,0,0,0.3,8.3
1,1/1/2016 21:31,1/1/2016 21:37,2,0.7,-74.00592041,40.74011612,1,N,-74.00640869,40.73341751,1,5.5,0.5,0.5,1.35,0,0.3,8.15
2,1/1/2016 21:33,1/1/2016 21:42,2,2.34,-74.00422668,40.74220276,1,N,-73.99034882,40.76669693,1,9,0.5,0.5,2.06,0,0.3,12.36
2,1/1/2016 21:39,1/1/2016 21:48,1,2.23,-73.95011902,40.78012085,1,N,-73.95871735,40.80170822,1,9,0.5,0.5,2.58,0,0.3,12.88
2,1/1/2016 21:40,1/1/2016 21:46,1,1.53,-73.97679138,40.78504944,1,N,-73.98448944,40.76689911,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,1/1/2016 21:41,1/1/2016 21:45,1,0.86,-73.99372101,40.74169922,1,N,-73.99365997,40.75186157,2,5.5,0.5,0.5,0,0,0.3,6.8
2,1/1/2016 21:43,1/1/2016 21:48,3,1.08,-73.96347809,40.77462387,1,N,-73.9734726,40.7845192,2,5.5,0.5,0.5,0,0,0.3,6.8
2,1/1/2016 21:47,1/1/2016 21:51,1,0.67,-73.97612762,40.74496841,1,N,-73.97538757,40.75186157,1,4.5,0.5,0.5,1.16,0,0.3,6.96
2,1/1/2016 21:52,1/1/2016 21:56,1,0.73,-73.98979187,40.72964096,1,N,-73.99820709,40.72623825,2,5,0.5,0.5,0,0,0.3,6.3
1,1/1/2016 21:56,1/1/2016 22:19,3,5.9,-73.99810028,40.74514771,1,N,-73.94898224,40.69544983,2,21.5,0.5,0.5,0,0,0.3,22.8
1,1/1/2016 21:59,1/1/2016 22:05,1,0.4,-73.98228455,40.76394272,1,N,-73.97948456,40.75925446,2,5.5,0.5,0.5,0,0,0.3,6.8
2,1/1/2016 22:00,1/1/2016 22:11,1,2.47,-73.98543549,40.75558472,1,N,-73.9998703,40.73061752,2,10.5,0.5,0.5,0,0,0.3,11.8
1,1/1/2016 22:03,1/1/2016 22:13,1,2,-73.97187805,40.78642654,1,N,-73.95572662,40.80043411,1,9,0.5,0.5,1.7,0,0.3,12
1,1/1/2016 22:06,1/1/2016 22:16,3,2,-73.98719788,40.75804138,1,N,-73.99478912,40.73755264,2,8.5,0.5,0.5,0,0,0.3,9.8
2,1/1/2016 22:11,1/1/2016 22:19,6,1.25,-73.98882294,40.7369194,1,N,-73.9907608,40.75017929,2,7.5,0.5,0.5,0,0,0.3,8.8
2,1/1/2016 22:16,1/1/2016 22:45,1,20.76,-73.78810883,40.64136887,2,N,-73.9376297,40.84593964,2,52,0,0.5,0,5.54,0.3,58.34
2,1/1/2016 22:24,1/1/2016 22:30,1,1.59,-73.95484161,40.7806015,1,N,-73.96588898,40.76126099,2,7,0.5,0.5,0,0,0.3,8.3
1,1/1/2016 22:30,1/1/2016 22:34,2,0.5,-73.98087311,40.78179169,1,N,-73.98774719,40.77955246,1,4.5,0.5,0.5,1,0,0.3,6.8
2,1/1/2016 22:42,1/1/2016 23:10,5,11.73,-73.7900238,40.64689636,1,N,-73.94902802,40.66091156,1,35,0.5,0.5,7.26,0,0.3,43.56
2,1/1/2016 22:59,1/1/2016 23:09,6,2.15,-73.98767853,40.73907852,1,N,-74.00405121,40.72180939,2,9.5,0.5,0.5,0,0,0.3,10.8
2,1/1/2016 23:02,1/1/2016 23:19,1,2.48,-73.96881866,40.76435852,1,N,-73.98668671,40.75770187,1,12.5,0.5,0.5,0,0,0.3,13.8
2,1/1/2016 23:06,1/1/2016 23:15,1,1.57,-73.99952698,40.73384094,1,N,-73.98997498,40.72529602,2,7.5,0.5,0.5,0,0,0.3,8.8
1,1/1/2016 23:11,1/1/2016 23:19,1,1.4,-73.96956635,40.75708008,1,N,-73.98459625,40.74844742,2,7.5,0.5,0.5,0,0,0.3,8.8
2,1/1/2016 23:22,1/1/2016 23:34,1,3.94,-73.97731018,40.75941849,1,N,-73.9679718,40.80057144,2,13.5,0.5,0.5,0,0,0.3,14.8
2,1/1/2016 23:30,1/1/2016 23:41,1,2.03,-73.98259735,40.75902176,1,N,-74.00257874,40.75001907,1,9.5,0.5,0.5,0,0,0.3,10.8
1,1/1/2016 23:40,1/1/2016 23:57,1,9.5,-73.9905777,40.75509644,1,N,-73.92662048,40.86109924,1,27.5,0.5,0.5,5.75,0,0.3,34.55
